"COMMON_NAME","SCIENTIFIC_NAME","SITECLCD","site","SPCD","BA_GROW","BA_GROW_AC","BA_GROW_VAR","BA_GROW_AC_VAR","nPlots_TREE","N"
"ponderosa pine","Pinus ponderosa",3,"120-164 cubic feet/acre/year",122,16.1265057449891,45.4891901029624,2.12865561727789,68.887136442041,207,20236
"ponderosa pine","Pinus ponderosa",4,"85-119 cubic feet/acre/year",122,13.6781921588893,170.158440611497,1.18597949712747,297.26615293045,709,20477
"ponderosa pine","Pinus ponderosa",5,"50-84 cubic feet/acre/year",122,9.96761265363541,278.830100194943,0.245193205774938,270.276281718787,1908,20477
"ponderosa pine","Pinus ponderosa",6,"20-49 cubic feet/acre/year",122,6.64094799689947,201.638256420989,0.326023572803787,360.222369451923,1527,20477
"ponderosa pine","Pinus ponderosa",7,"0-19 cubic feet/acre/year",122,4.4145174526902,8.22342922509571,15.5325952225085,57.3647109257618,134,20236
"Port-Orford-cedar","Chamaecyparis lawsoniana",2,"165-224 cubic feet/acre/year",41,8.34935019794436,5.32127977538453,10.2611155118889,11.8274687540984,14,12761
"Port-Orford-cedar","Chamaecyparis lawsoniana",3,"120-164 cubic feet/acre/year",41,9.7095189171744,2.50294416973788,19.5818302791835,1.84073987568217,32,13050
"Port-Orford-cedar","Chamaecyparis lawsoniana",4,"85-119 cubic feet/acre/year",41,5.95868423136325,0.681101808592403,27.5194238922111,0.365743462824548,13,12761
"Port-Orford-cedar","Chamaecyparis lawsoniana",5,"50-84 cubic feet/acre/year",41,7.86005419689217,0.428041206373957,10.1479918242085,0.0490599887267828,12,12761
"Port-Orford-cedar","Chamaecyparis lawsoniana",6,"20-49 cubic feet/acre/year",41,3.28081419398755,0.328356965668948,6.7063025018398,0.0702323740606692,19,6444
"Port-Orford-cedar","Chamaecyparis lawsoniana",7,"0-19 cubic feet/acre/year",41,15.2225293694986,1.3773278102105,0.486222619039781,0.435992259008759,8,12761
"quaking aspen","Populus tremuloides",2,"165-224 cubic feet/acre/year",746,-45.5045381280218,-0.277860682777992,608.794241275127,0.089058552975571,2,2621
"quaking aspen","Populus tremuloides",3,"120-164 cubic feet/acre/year",746,-38.2119349830513,-2.66668979808187,123.659605506445,4.27372481400784,14,7186
"quaking aspen","Populus tremuloides",4,"85-119 cubic feet/acre/year",746,3.76249103224188,2.45778755298197,23.6897076518325,16.3784670014184,44,19947
"quaking aspen","Populus tremuloides",5,"50-84 cubic feet/acre/year",746,-6.41798214023415,-3.00670903755496,23.1656945987773,5.35069456613816,56,20477
"quaking aspen","Populus tremuloides",6,"20-49 cubic feet/acre/year",746,-8.19337839654528,-0.683145722832051,60.4632588319702,0.556332087266696,16,19947
"quaking aspen","Populus tremuloides",7,"0-19 cubic feet/acre/year",746,5.86070994838155,5.55636515385072,2.83087490899375,9.27188266115861,11,15382
"red alder","Alnus rubra",1,"225+ cubic feet/acre/year",351,7.12976810028713,229.642963967464,3.71233956052601,4777.23428427145,124,19947
"red alder","Alnus rubra",2,"165-224 cubic feet/acre/year",351,7.62193238731889,198.061986207163,0.733470131436992,703.570413965547,670,20236
"red alder","Alnus rubra",3,"120-164 cubic feet/acre/year",351,5.97301902639914,95.1288589252443,0.833430029086461,261.778403312545,602,20477
"red alder","Alnus rubra",4,"85-119 cubic feet/acre/year",351,4.51314364261013,30.5642665757907,3.33158734199252,180.419828731451,193,20188
"red alder","Alnus rubra",5,"50-84 cubic feet/acre/year",351,6.31911424078896,8.52942800961437,7.25196293508679,24.6170669665735,67,20236
"red alder","Alnus rubra",6,"20-49 cubic feet/acre/year",351,0.224109410053844,0.0808907757698446,24.2676968862047,3.13999073704707,16,20236
"red alder","Alnus rubra",7,"0-19 cubic feet/acre/year",351,6.19603469764772,8.26064309853609,19.9863576915425,52.6143680258179,21,19947
"redwood","Sequoia sempervirens",2,"165-224 cubic feet/acre/year",211,18.6832887702875,9.41271369654513,0.0583544713914725,94.456353249863,2,12761
"redwood","Sequoia sempervirens",3,"120-164 cubic feet/acre/year",211,12.8208077433437,0.330187271313537,0,0.112051819202969,1,6155
"redwood","Sequoia sempervirens",4,"85-119 cubic feet/acre/year",211,28.5435999195789,0.373394026541926,78.8924498507677,0.077463026082058,2,12761
"Rocky Mountain juniper","Juniperus scopulorum",4,"85-119 cubic feet/acre/year",66,2.488313952,0.0107887709604138,0,0.000146003536330112,1,6606
"Scotch pine","Pinus sylvestris",4,"85-119 cubic feet/acre/year",130,22.520244618,0.131649173092093,0,0.0162844788003669,1,6606
"Shasta red fir","Abies shastensis",2,"165-224 cubic feet/acre/year",21,-138.342538850464,-7.72124206468628,13783.585402092,79.617398535044,5,6155
"Shasta red fir","Abies shastensis",3,"120-164 cubic feet/acre/year",21,13.944414427342,8.15638246057311,13.1002659280139,10.8262849502945,41,13050
"Shasta red fir","Abies shastensis",4,"85-119 cubic feet/acre/year",21,6.38463283960551,6.81000339997473,5.60589430694191,10.4066385617341,49,13050
"Shasta red fir","Abies shastensis",5,"50-84 cubic feet/acre/year",21,4.08236745952661,4.14578084091801,16.2121731946846,18.6994200272702,68,13050
"Shasta red fir","Abies shastensis",6,"20-49 cubic feet/acre/year",21,4.4245616899185,3.93748818341291,5.00689251090142,2.66510778403012,51,13050
"Shasta red fir","Abies shastensis",7,"0-19 cubic feet/acre/year",21,16.3758425289674,6.72783227256655,26.0307130821078,24.4389962018008,13,13050
"Sitka spruce","Picea sitchensis",1,"225+ cubic feet/acre/year",98,17.1416585383995,302.003264923695,14.0559746775809,5781.85281061761,87,19947
"Sitka spruce","Picea sitchensis",2,"165-224 cubic feet/acre/year",98,25.5026183460171,71.4772792200468,6.72795173066578,185.788513490762,115,19947
"Sitka spruce","Picea sitchensis",3,"120-164 cubic feet/acre/year",98,16.2315441685052,14.8329027078826,13.4863569533196,12.4686217192715,101,20236
"Sitka spruce","Picea sitchensis",4,"85-119 cubic feet/acre/year",98,12.5855798848102,4.91620114840044,73.3181374401807,17.3362867155684,21,19947
"Sitka spruce","Picea sitchensis",5,"50-84 cubic feet/acre/year",98,30.64822598885,0.739322812644993,497.751284418164,0.398861322696184,7,13792
"Sitka spruce","Picea sitchensis",6,"20-49 cubic feet/acre/year",98,26.7353682997852,1.33640662520628,523.692864518661,1.70143042401686,5,17326
"Sitka spruce","Picea sitchensis",7,"0-19 cubic feet/acre/year",98,22.3517968509823,4.27723021654685,28.6105207949472,6.95263610264551,6,17326
"subalpine fir","Abies lasiocarpa",2,"165-224 cubic feet/acre/year",19,2.55041162747014,0.355180816220478,1.34957528745771,0.0462827951605407,11,7427
"subalpine fir","Abies lasiocarpa",3,"120-164 cubic feet/acre/year",19,-5.81277303407815,-4.90991507277404,21.029569894073,17.1311165139897,93,13871
"subalpine fir","Abies lasiocarpa",4,"85-119 cubic feet/acre/year",19,-3.09638412775823,-18.9192026465351,3.58570399624314,159.951517635312,240,20477
"subalpine fir","Abies lasiocarpa",5,"50-84 cubic feet/acre/year",19,-3.44775383366564,-26.715187090766,3.44984938517797,208.713969695243,351,20477
"subalpine fir","Abies lasiocarpa",6,"20-49 cubic feet/acre/year",19,-7.78662279718936,-59.3106239193988,4.80168653992346,317.481948771775,281,20477
"subalpine fir","Abies lasiocarpa",7,"0-19 cubic feet/acre/year",19,1.71033924685994,22.9212677766539,2.02261153773036,365.069842953817,117,20477
"subalpine larch","Larix lyallii",5,"50-84 cubic feet/acre/year",72,2.00103066180371,0.293848265711992,19.2299800606584,0.489804445259978,8,2862
"subalpine larch","Larix lyallii",6,"20-49 cubic feet/acre/year",72,4.07807361432491,2.00228125853664,1.87733619967956,1.96630488401518,12,7427
"subalpine larch","Larix lyallii",7,"0-19 cubic feet/acre/year",72,4.07752329670078,3.11976237401395,0.24595147733063,2.47652990345643,12,2862
"sugar pine","Pinus lambertiana",2,"165-224 cubic feet/acre/year",117,-161.610988554464,-0.644168893805234,25568.95926715,0.330221015647754,8,6155
"sugar pine","Pinus lambertiana",3,"120-164 cubic feet/acre/year",117,-33.1645099629887,-2.93424546773928,353.497374037391,3.07407914272842,73,13050
"sugar pine","Pinus lambertiana",4,"85-119 cubic feet/acre/year",117,11.8157341316102,4.77220762207648,18.956964723435,4.2750201683004,129,13050
"sugar pine","Pinus lambertiana",5,"50-84 cubic feet/acre/year",117,8.96732412592847,2.83712536571278,19.7863934407228,2.22562389032833,129,13050
"sugar pine","Pinus lambertiana",6,"20-49 cubic feet/acre/year",117,-3.65884070981527,-1.06033004301547,111.365606789044,9.07775927748937,63,13050
"sugar pine","Pinus lambertiana",7,"0-19 cubic feet/acre/year",117,11.9044435792412,0.237729933606135,0.289422826246032,0.0301637984673439,11,6444
"sweet cherry","Prunus avium",2,"165-224 cubic feet/acre/year",771,14.9249804832211,0.75290539920471,1.73642468155449,0.163063300586255,4,6606
"sweet cherry","Prunus avium",3,"120-164 cubic feet/acre/year",771,28.8925370441028,0.939824351037268,12.9451295280858,0.274939153422406,3,6606
"sweet cherry","Prunus avium",4,"85-119 cubic feet/acre/year",771,9.60727208317788,1.01110116774881,1.65777468469264e-14,0.653296073009358,1,6606
"sweet cherry","Prunus avium",5,"50-84 cubic feet/acre/year",771,24.12365192082,0.157844475928145,0,0.0160930303812095,1,4565
"tanoak","Lithocarpus densiflorus",1,"225+ cubic feet/acre/year",631,-3.91106765519999,-3.86930007433443,4.47156771633679e-15,14.2905721478442,1,6606
"tanoak","Lithocarpus densiflorus",2,"165-224 cubic feet/acre/year",631,7.08077769336043,4.42517630779308,5.05216028456589,4.48004146965819,17,12761
"tanoak","Lithocarpus densiflorus",3,"120-164 cubic feet/acre/year",631,-1.38387654788589,-4.9081120683444,6.48344417794207,84.0840643212647,100,13050
"tanoak","Lithocarpus densiflorus",4,"85-119 cubic feet/acre/year",631,-1.06091555151993,-4.07049730479809,4.03674367016279,57.5307019006642,98,13050
"tanoak","Lithocarpus densiflorus",5,"50-84 cubic feet/acre/year",631,1.67764742409078,1.94552055005029,5.16919520160325,7.87043769441807,62,13050
"tanoak","Lithocarpus densiflorus",6,"20-49 cubic feet/acre/year",631,5.73804537612768,2.50433076849849,1.76246327468076,1.35484650746088,23,12761
"tanoak","Lithocarpus densiflorus",7,"0-19 cubic feet/acre/year",631,1.49691607569471,0.835009717476019,4.71109981813167,1.70306289308608,9,12761
"water birch","Betula occidentalis",3,"120-164 cubic feet/acre/year",374,7.12761553988285,0.0709416994993242,11.4264514894352,0.00307916801247707,3,10720
"water birch","Betula occidentalis",4,"85-119 cubic feet/acre/year",374,5.15722276380584,0.153240151558478,100.235567277122,0.131447587555058,6,19947
"water birch","Betula occidentalis",5,"50-84 cubic feet/acre/year",374,-1.27226977461005,-0.116249303033323,13.7184675462753,0.150878733963973,6,7186
"water birch","Betula occidentalis",7,"0-19 cubic feet/acre/year",374,-9.39967147873469,-0.0690607630271511,-3.12393041219226e-14,0.00517397551879282,2,7186
"western hemlock","Tsuga heterophylla",1,"225+ cubic feet/acre/year",263,13.9711093265121,1806.78092701125,1.24302260124069,35331.765533014,186,19947
"western hemlock","Tsuga heterophylla",2,"165-224 cubic feet/acre/year",263,11.6032087927866,476.907461461918,0.534015349979332,1620.8466131682,841,20477
"western hemlock","Tsuga heterophylla",3,"120-164 cubic feet/acre/year",263,10.9503259163779,328.157877967469,0.358681471048017,506.862023093856,1226,20477
"western hemlock","Tsuga heterophylla",4,"85-119 cubic feet/acre/year",263,7.77898424502473,138.926420094002,0.449075891379299,196.370346040281,684,20477
"western hemlock","Tsuga heterophylla",5,"50-84 cubic feet/acre/year",263,6.27734380511135,43.8233548434578,0.582408650062193,42.0604060524112,392,20477
"western hemlock","Tsuga heterophylla",6,"20-49 cubic feet/acre/year",263,3.55641899365552,15.5842572548071,0.846610777501636,21.2553081564326,137,20477
"western hemlock","Tsuga heterophylla",7,"0-19 cubic feet/acre/year",263,7.44234268761409,11.4336641036227,3.00454997048405,22.0832564017267,23,13341
"western juniper","Juniperus occidentalis",3,"120-164 cubic feet/acre/year",64,3.62480349738461,0.00417146911861444,0,1.97064478316941e-05,2,6155
"western juniper","Juniperus occidentalis",4,"85-119 cubic feet/acre/year",64,6.28236643898197,1.23034330044982,3.35828828855961,0.331983396732601,15,13050
"western juniper","Juniperus occidentalis",5,"50-84 cubic feet/acre/year",64,4.00706326336422,3.31545111476955,1.49883271555983,0.94712099303159,141,15382
"western juniper","Juniperus occidentalis",6,"20-49 cubic feet/acre/year",64,4.22763745157627,9.70499097682868,0.856094704183796,5.3924528051143,304,13050
"western juniper","Juniperus occidentalis",7,"0-19 cubic feet/acre/year",64,5.34516919085389,129.761596054704,0.368186660285136,251.137661008711,371,12761
"western larch","Larix occidentalis",1,"225+ cubic feet/acre/year",73,20.7108647823584,12.13656189682,1.04703851427318,47.4138033455286,6,2621
"western larch","Larix occidentalis",2,"165-224 cubic feet/acre/year",73,16.4570715500453,3.96957711081947,1.54670970503419,4.74449338655418,11,19947
"western larch","Larix occidentalis",3,"120-164 cubic feet/acre/year",73,10.9281145233899,11.8661329580662,2.07596116164385,6.00536812931282,133,20236
"western larch","Larix occidentalis",4,"85-119 cubic feet/acre/year",73,6.47306837499212,24.594854325673,1.1691288453598,19.6604082775953,401,20477
"western larch","Larix occidentalis",5,"50-84 cubic feet/acre/year",73,1.59646519741058,7.26613216877841,1.80062784838206,38.3555760799845,682,20477
"western larch","Larix occidentalis",6,"20-49 cubic feet/acre/year",73,3.93406944043116,8.85687112410791,1.82371009565125,13.8892583634982,294,20236
"western larch","Larix occidentalis",7,"0-19 cubic feet/acre/year",73,2.75642788952331,0.353757059056786,70.8776921184195,1.29630801711876,10,9017
"western redcedar","Thuja plicata",1,"225+ cubic feet/acre/year",242,14.0039545179255,104.376767848487,9.48001875707003,662.776850222626,72,19947
"western redcedar","Thuja plicata",2,"165-224 cubic feet/acre/year",242,19.1241334022873,124.059042477955,1.87230171643468,146.685013497107,452,20188
"western redcedar","Thuja plicata",3,"120-164 cubic feet/acre/year",242,18.7439944560181,150.300138307926,1.65126053240114,179.880521845851,698,20477
"western redcedar","Thuja plicata",4,"85-119 cubic feet/acre/year",242,15.4163516895224,142.43657194387,1.41683805978754,234.380761096446,411,20477
"western redcedar","Thuja plicata",5,"50-84 cubic feet/acre/year",242,13.4046353313051,51.224612235341,1.67861555022703,43.955079909068,270,20477
"western redcedar","Thuja plicata",6,"20-49 cubic feet/acre/year",242,6.99257510322583,10.5286179277573,6.88186536169678,15.2153498817202,75,20477
"western redcedar","Thuja plicata",7,"0-19 cubic feet/acre/year",242,15.0019459103001,7.00394033993854,72.0296745476619,13.7291734465397,19,13341
"western white pine","Pinus monticola",1,"225+ cubic feet/acre/year",119,13.8393714065455,0.14780662289364,0,0.0271093820493108,1,2621
"western white pine","Pinus monticola",2,"165-224 cubic feet/acre/year",119,14.6486500932372,1.3671522885171,39.949279386313,0.82355953705795,27,13582
"western white pine","Pinus monticola",3,"120-164 cubic feet/acre/year",119,0.757740464858569,0.19074700095224,13.5228899063441,0.864353925776824,105,20477
"western white pine","Pinus monticola",4,"85-119 cubic feet/acre/year",119,2.59001683099251,1.62727302233215,15.0581980346639,6.18891219852495,177,20477
"western white pine","Pinus monticola",5,"50-84 cubic feet/acre/year",119,-5.99030639201222,-3.45934285498237,15.7254136287792,5.7435840862333,187,20477
"western white pine","Pinus monticola",6,"20-49 cubic feet/acre/year",119,-3.60625272994104,-3.30095053128033,5.23064077865942,5.16022757387317,184,20477
"western white pine","Pinus monticola",7,"0-19 cubic feet/acre/year",119,-26.4906164665041,-8.26536304956537,171.466135460248,20.0272914814507,53,15912
"white alder","Alnus rhombifolia",2,"165-224 cubic feet/acre/year",352,-15.4888585298302,-0.210111995775394,85.5541239387331,0.0444292041487558,3,15382
"white alder","Alnus rhombifolia",3,"120-164 cubic feet/acre/year",352,7.176720027764,0.394261128763045,243.884549350309,0.556142445631196,7,19947
"white alder","Alnus rhombifolia",4,"85-119 cubic feet/acre/year",352,-2.93522344225486,-0.417174076167135,20.7806840717202,0.586107616010222,8,10720
"white alder","Alnus rhombifolia",5,"50-84 cubic feet/acre/year",352,-18.545339384568,-0.9060696841325,52.0733605650603,0.540848101056165,3,10720
"white alder","Alnus rhombifolia",7,"0-19 cubic feet/acre/year",352,2.27085760986455,1.13322154736885,0,1.07520678895314,1,4565
"white fir","Abies concolor",2,"165-224 cubic feet/acre/year",15,11.2927852416077,2.82390723746241,12.8405688260829,2.16335790836931,16,12761
"white fir","Abies concolor",3,"120-164 cubic feet/acre/year",15,9.57146831405352,23.0391387585647,5.88492236490819,52.558443504705,180,15671
"white fir","Abies concolor",4,"85-119 cubic feet/acre/year",15,8.65676903955477,51.9501014336209,1.66398144357643,80.5127521132608,295,17856
"white fir","Abies concolor",5,"50-84 cubic feet/acre/year",15,6.38861301562817,38.403860753372,0.846957427743476,45.4261840278045,381,17615
"white fir","Abies concolor",6,"20-49 cubic feet/acre/year",15,5.83385496856219,19.4189282213258,1.66732629153102,29.3252968230463,214,13050
"white fir","Abies concolor",7,"0-19 cubic feet/acre/year",15,21.2586478358598,2.48021011929827,14.6498177079837,1.76122741938579,7,12761
"whitebark pine","Pinus albicaulis",3,"120-164 cubic feet/acre/year",101,-3.00085722925209,-0.136432835281873,1.71497032587972,0.0243850226566552,2,6155
"whitebark pine","Pinus albicaulis",4,"85-119 cubic feet/acre/year",101,-20.8151865629621,-0.980429755831523,82.3930513325914,0.403967961975676,9,13630
"whitebark pine","Pinus albicaulis",5,"50-84 cubic feet/acre/year",101,-24.8665723957117,-7.87953213327437,79.6816784388002,16.6354263683417,52,13871
"whitebark pine","Pinus albicaulis",6,"20-49 cubic feet/acre/year",101,-7.42520297586773,-5.45761653804921,10.6539302688202,5.29043455651287,97,20477
"whitebark pine","Pinus albicaulis",7,"0-19 cubic feet/acre/year",101,-10.1291955889582,-25.4662804185934,21.4515733643069,123.680292109719,71,20477
